"sector","country","Continent","year","value_added","employment","PT","PTeu","PTger","TCC","TCP_1","PTrel_nominal","PTrel_ger_nominal","PT_tcp","PTrel_tcp","PTrel_ger_tcp"
"Chemicals","Argentina","South America",2001,830,11100,0.0747747747747748,0.125232436211115,0.107752525252525,1,2.06059852973482,0.597087919368754,0.693949163599974,0.036287890967484,0.289764313985798,0.336770677832755
"Wholesale Trade","Argentina","South America",2013,562,7600,0.0739473684210526,0.275020703933747,0.270909090909091,5.49,14.8444506378925,0.268879278408314,0.272960084775697,0.02734833794356,0.0994410149940866,0.100950240731262
"All Industries Total","Argentina","South America",2001,7088,96200,0.0736798336798337,0.0845274760468654,0.0964453711426188,1,2.06059852973482,0.871667262831587,0.763954068577117,0.0357565205529462,0.423016541190954,0.370743770585642
"Computers and electronic products","Argentina","South America",2015,29,400,0.0725,0.200846394984326,0.139132321041215,9.43,25.3426007827942,0.360972373965975,0.52108668537574,0.0269773022058638,0.134318080282044,0.193896730852872
"Computers and electronic products","Argentina","South America",2016,29,400,0.0725,0.209076433121019,0.0986925795053004,14.7774461886724,36.5722685591162,0.346763137852247,0.734604368063014,0.0292944597338001,0.140113638330742,0.296825352834422
"Computers and electronic products","Argentina","South America",2017,29,400,0.0725,0.212192106514503,0.0898409893992933,16.5567166666667,47.2745247712401,0.341671522050914,0.806981317600786,0.0253913067162885,0.119661881553323,0.282624967579533
"Computers and electronic products","Argentina","South America",2018,29,400,0.0725,0.203838951310861,0.0961036789297659,28.1124303451178,63.92614147514,0.355672944418926,0.754393596659126,0.0318829066323932,0.1564122383252,0.331755318708389
"Primary and fabricated metals","Argentina","South America",2015,43,600,0.0716666666666667,0.0910486577181208,0.120876288659794,9.43,25.3426007827942,0.787124911698763,0.592892679459843,0.0266672182724631,0.292889746436709,0.22061579295769
"Wholesale Trade","Argentina","South America",2012,549,7700,0.0712987012987013,0.261838389121339,0.286077844311377,4.552518519,12.0427547747658,0.272300412242685,0.249228322697711,0.0269530239645107,0.102937632846574,0.094215698630524
"All Industries Total","Argentina","South America",2004,6441,90500,0.071171270718232,0.120227403871374,0.128106047478773,2.93,3.52632076693515,0.591972116393489,0.555565268923194,0.0591358066911372,0.491866286611362,0.461616042762821
"Computers and electronic products","Argentina","South America",2019,28,400,0.07,0.206613953488372,0.0937956204379562,48.2548583333333,99.8267630626399,0.338796092026474,0.746303501945525,0.0338370190488275,0.163769283136687,0.360752654450534
"Finance and insurance","Argentina","South America",2013,707,10100,0.07,0.170119863013699,0.113835616438356,5.49,14.8444506378925,0.411474584801207,0.614921780986764,0.0258884622526226,0.152177775093423,0.22741970450559
"All Industries Total","Argentina","South America",2003,5652,81300,0.069520295202952,0.106260327231492,0.115643769416638,2.93,3.62678218036872,0.65424506976625,0.601159020962784,0.0561639643117307,0.528550643264776,0.485663556238683
"Utilities","Argentina","South America",2001,375,5400,0.0694444444444444,0.123489010989011,-0.38,1,2.06059852973482,0.562353231986157,-0.182748538011696,0.0337011035591593,0.272907712915105,-0.0886871146293665
"Wholesale Trade","Argentina","South America",2001,464,6700,0.0692537313432836,0.12607606467775,0.193311688311688,1,2.06059852973482,0.549301181951514,0.358249063717356,0.033608551274758,0.266573606660878,0.173856798666871
"Primary and fabricated metals","Argentina","South America",2001,83,1200,0.0691666666666667,0.0480952380952381,0.06132,1,2.06059852973482,1.43811881188119,1.12796260056534,0.0335662991449227,0.697913150537996,0.547395615540161
"Wholesale Trade","Argentina","South America",2016,610,8900,0.0685393258426966,0.221,0.231216730038023,14.7774461886724,36.5722685591162,0.310132696120799,0.296428921174629,0.0276941037390438,0.125312686602008,0.119775518555641
"Transportation Equipment","Argentina","South America",2011,788,11500,0.0685217391304348,0.0810830421929589,0.0961748120300752,4.11,9.24962419496044,0.845081009261701,0.712470736194494,0.0304471124329059,0.375505304308252,0.316580940375372
"Finance and insurance","Argentina","South America",2012,684,10000,0.0684,0.171747532894737,0.192463768115942,4.552518519,12.0427547747658,0.398258995906054,0.35539156626506,0.0258572288918551,0.150553713675194,0.134348553730271
"Primary and fabricated metals","Argentina","South America",2014,41,600,0.0683333333333333,0.0999092409240924,0.130046948356808,8.1236,21.3297597151226,0.683954083739367,0.525451263537904,0.0260252658295582,0.260489075773594,0.200122080205627
"Transportation Equipment","Argentina","South America",2012,789,11700,0.0674358974358974,0.0593496386881601,0.07546955624355,4.552518519,12.0427547747658,1.13624781761899,0.893550999800145,0.0254927695252583,0.42953537862639,0.337788782578631
"Chemicals","Argentina","South America",1999,802,11900,0.0673949579831933,0.13577474892396,0.110941475826972,1,1.94204817638903,0.496373283819788,0.607482075398967,0.0347030309559595,0.25559267265075,0.312804843249818
"Finance and insurance","Argentina","South America",2011,669,10000,0.0669,0.137645858833129,0.17958041958042,4.11,9.24962419496044,0.486029878175298,0.372535046728971,0.0297265050130154,0.215963671301245,0.165533108133224
"Wholesale Trade","Argentina","South America",2018,515,7700,0.0668831168831169,0.245553935860058,0.245851449275362,28.1124303451178,63.92614147514,0.272376480746918,0.272046868465703,0.029412802356798,0.119781433165708,0.119636481474855
"Wholesale Trade","Argentina","South America",1999,427,6500,0.0656923076923077,0.125582295988935,0.100874439461883,1,1.94204817638903,0.523101661543884,0.651228478123346,0.0338263017833334,0.269355656519561,0.335330753397794
"Transportation Equipment","Argentina","South America",2008,526,8100,0.0649382716049383,0.0770227219489342,0.0944897959183673,3.18316666666667,5.56801849870742,0.843105384512276,0.687251686531745,0.0371243992116356,0.481992823315812,0.392893209799167
"Information","Argentina","South America",2007,330,5200,0.0634615384615385,0.182820218265365,0.165109489051095,3.11916666666667,4.55311234908122,0.347125383962859,0.384360334625587,0.0434751221160971,0.237802593873904,0.263310863391039
"Primary and fabricated metals","Argentina","South America",2000,81,1300,0.0623076923076923,0.0480157593123209,0.0593548387096774,1,1.95421063162881,1.2976508796291,1.0497491638796,0.0318838160530115,0.664028154706908,0.53717298784965
"Chemicals","Argentina","South America",2000,765,12400,0.0616935483870968,0.129981988472622,0.111704834605598,1,1.95421063162881,0.474631517120476,0.552290763465354,0.0315695490489048,0.242876335559016,0.282615780779489
"Machinery","Argentina","South America",2003,74,1200,0.0616666666666667,0.0665962441314554,0.0716239316239316,2.93,3.62678218036872,0.925978145928799,0.860978520286397,0.0498191852577605,0.74807800210807,0.69556619035298
"Transportation Equipment","Argentina","South America",2016,677,11000,0.0615454545454545,0.0685922810489857,0.0986727456940223,14.7774461886724,36.5722685591162,0.897265021723091,0.623733069476985,0.0248681495169688,0.362550262750542,0.252026528116318
"Transportation Equipment","Argentina","South America",2010,750,12200,0.0614754098360656,0.0749260951357162,0.0845528455284553,3.89,7.76258689096076,0.820480631276901,0.727064943253468,0.0308066560312212,0.411160570631902,0.364347951138482
"Information","Argentina","South America",2000,410,6700,0.0611940298507463,0.0720574443141852,0.0814102564102564,1,1.95421063162881,0.849239525952764,0.751674697379246,0.0313139376382073,0.43456908493274,0.384643643429949
"Finance and insurance","Argentina","South America",2009,624,10200,0.0611764705882353,0.181490445859873,0.136666666666667,3.75,7.06523643464366,0.337078187771212,0.447632711621233,0.0324705007154446,0.178910248204001,0.237589029625204
"Finance and insurance","Argentina","South America",2010,529,8900,0.059438202247191,0.131288596130095,0.0920975609756098,3.89,7.76258689096076,0.452729361111404,0.64538302228147,0.0297857672950255,0.226872463968695,0.323415375819928
"Primary and fabricated metals","Argentina","South America",1999,77,1300,0.0592307692307692,0.0611092294665538,0.0802222222222222,1,1.94204817638903,0.96926061329553,0.738333688472192,0.0304991245587432,0.49909195100285,0.380182993114528
"Wholesale Trade","Argentina","South America",2014,461,7800,0.0591025641025641,0.241462693917754,0.254957555178268,8.1236,21.3297597151226,0.244768925350826,0.231813346583274,0.0225096576874791,0.0932220929132275,0.0882878629415008
"Transportation Equipment","Argentina","South America",2014,697,11800,0.0590677966101695,0.075754468980021,0.0965621734587252,8.1236,21.3297597151226,0.779726891435905,0.611707405648006,0.0224964162255503,0.296964872547432,0.232973383052177
"Primary and fabricated metals","Argentina","South America",2016,41,700,0.0585714285714286,0.0898627787307033,0.118210526315789,14.7774461886724,36.5722685591162,0.651787418536798,0.495484035110039,0.0236664600805084,0.263362210859638,0.200206029176163
"Chemicals","Argentina","South America",2003,542,9300,0.0582795698924731,0.169047942876573,0.130071428571429,2.93,3.62678218036872,0.344751724870292,0.448058197965195,0.0470828219872819,0.278517568366144,0.36197666547059
"Information","Argentina","South America",2001,384,6600,0.0581818181818182,0.0640280777537797,0.0906586826347305,1,2.06059852973482,0.908692252257778,0.641767743485049,0.0282353973092011,0.440984616433129,0.311447249051294
"Transportation Equipment","Argentina","South America",2017,611,10600,0.0576415094339623,0.0769640021175225,0.0969625,16.5567166666667,47.2745247712401,0.74894116532486,0.594472187020367,0.0201874930431389,0.262297859878869,0.208198974274992
"Electrical equipment","Argentina","South America",2017,23,400,0.0575,0.0864466292134831,0.128620689655172,16.5567166666667,47.2745247712401,0.66515028432169,0.447050938337803,0.0201379329129184,0.232952205263979,0.15656837921572
"Machinery","Argentina","South America",2001,69,1200,0.0575,0.060747556066705,0.0692162162162162,1,2.06059852973482,0.946540136312003,0.830730183522062,0.0279045137469839,0.459352039057222,0.403149944802188
"Professional services","Argentina","South America",1999,245,4300,0.0569767441860465,0.0784961728950923,0.0858552631578947,1,1.94204817638903,0.725853784772337,0.663637173661232,0.0293384813408629,0.373756837547646,0.341720242437637
"Food","Argentina","South America",2017,666,11700,0.0569230769230769,0.157732680195941,0.187058823529412,16.5567166666667,47.2745247712401,0.36088321616272,0.304305757135945,0.0199358800743273,0.12639029559101,0.106575459516844
"Food","Argentina","South America",2000,495,8700,0.0568965517241379,0.0827863777089783,0.137560975609756,1,1.95421063162881,0.687269491656565,0.413609684519442,0.0291148511850616,0.351686497112,0.211650513933958
"Finance and insurance","Argentina","South America",2005,187,3300,0.0566666666666667,0.111515151515152,0.126315789473684,2.92841666666667,3.95378151066347,0.508152173913042,0.448611111111112,0.0419708602166195,0.37636912694251,0.332269310048239
"Information","Argentina","South America",2006,255,4500,0.0566666666666667,0.153549295774648,0.16014598540146,3.07775,4.13760266056034,0.369045435088363,0.353843816469158,0.0421514214005542,0.274513935006361,0.263206232081856
"Professional services","Argentina","South America",2001,136,2400,0.0566666666666667,0.081155630535639,0.0884210526315789,1,2.06059852973482,0.698246890482625,0.640873015873017,0.027500100504274,0.338856347030629,0.311013041417385
"Machinery","Argentina","South America",2000,56,1000,0.056,0.0605534658785599,0.0692118226600985,1,1.95421063162881,0.924802555683734,0.809110320284698,0.0286560717118424,0.473235863481576,0.414034345729823
"Information","Argentina","South America",2002,374,6800,0.055,0.0905351351351351,0.0836931818181818,3.14,3.1215238766912,0.607498955161502,0.657162253903598,0.0553255418898353,0.611094707123979,0.661051960122947
"Primary and fabricated metals","Argentina","South America",2013,43,800,0.05375,0.096337899543379,0.124021164021164,5.49,14.8444506378925,0.557932031472177,0.433393771331058,0.0198786406582638,0.206342890518522,0.160284261280369
"Machinery","Argentina","South America",2006,80,1500,0.0533333333333333,0.0954047384007897,0.106420047732697,3.07775,4.13760266056034,0.559021849724938,0.501158705240337,0.039671926024051,0.415827627527173,0.372786207761322
"Transportation Equipment","Argentina","South America",2018,539,10200,0.052843137254902,0.083129839189994,0.115014084507042,28.1124303451178,63.92614147514,0.635669908300057,0.459449270768804,0.0232385215346314,0.279544887384174,0.202049354513695
"Transportation Equipment","Argentina","South America",2007,575,10900,0.0527522935779817,0.0918510208660534,0.111975,3.11916666666667,4.55311234908122,0.574324521171197,0.471107779218412,0.0361386197184126,0.393448209695063,0.322738287282095
"Wholesale Trade","Argentina","South America",2015,421,8000,0.052625,0.242320105820106,0.237390438247012,9.43,25.3426007827942,0.217171413910936,0.221681211714358,0.0195818003942563,0.0808096394972422,0.0824877385073146
"All Industries Total","Argentina","South America",2002,4249,82300,0.0516281895504253,0.0916683657044747,0.098318219291014,3.14,3.1215238766912,0.563206174274634,0.525113147112744,0.0519337738848802,0.56653975977173,0.52822126213617
"Machinery","Argentina","South America",2002,61,1200,0.0508333333333333,0.0629994107248085,0.0671988795518207,3.14,3.1215238766912,0.806885854145231,0.756461025427261,0.0511342129587871,0.811661765887772,0.760938475460067
"Food","Argentina","South America",1999,492,9700,0.0507216494845361,0.0894780447390224,0.160325203252033,1,1.94204817638903,0.566861397479954,0.316367286338637,0.0261176061959729,0.291888432208697,0.162903933169607
"Machinery","Argentina","South America",2007,71,1400,0.0507142857142857,0.102718136135222,0.10503006012024,3.11916666666667,4.55311234908122,0.493722799326533,0.48285496224821,0.0347424568945087,0.338230990180472,0.330785842212553
"Wholesale Trade","Argentina","South America",2002,308,6100,0.0504918032786885,0.143295427623786,0.190012836970475,3.14,3.1215238766912,0.352361579960889,0.265728379638551,0.0507906614070618,0.354447188227177,0.267301210891104
"Food","Argentina","South America",2002,331,6600,0.0501515151515151,0.086813880126183,0.133611111111111,3.14,3.1215238766912,0.577690054615926,0.375354375354375,0.0504483591337065,0.58110936938172,0.37757607667639
"Computers and electronic products","Argentina","South America",2001,10,200,0.05,0.0715923862581244,0.0835406698564593,1,2.06059852973482,0.698398288048765,0.598510882016037,0.0242647945625947,0.338929819647422,0.29045487191193
"Computers and electronic products","Argentina","South America",2002,10,200,0.05,0.0772248803827751,0.0708395061728395,3.14,3.1215238766912,0.647459727385378,0.705820843499477,0.0502959471725775,0.651292004898928,0.709998557159076
"Computers and electronic products","Argentina","South America",2003,10,200,0.05,0.0819487179487179,0.0721967213114754,2.93,3.62678218036872,0.610137672090113,0.692552225249773,0.0403939339927787,0.492917217058314,0.559498177465827
"Transportation Equipment","Argentina","South America",2013,615,12400,0.0495967741935484,0.0744191156275748,0.0886268343815514,5.49,14.8444506378925,0.666452077202206,0.559613513668186,0.0183426316651647,0.246477420626161,0.206964761780805
"Machinery","Argentina","South America",2010,63,1300,0.0484615384615385,0.122549757934373,0.121030927835052,3.89,7.76258689096076,0.395443771398474,0.400406237714584,0.0242851239236889,0.198165417321296,0.200652216405265
"Machinery","Argentina","South America",2011,63,1300,0.0484615384615385,0.127653307580879,0.102639484978541,4.11,9.24962419496044,0.379634021083504,0.472152977693433,0.0215335151870757,0.1686874832713,0.209797576357458
"Wholesale Trade","Argentina","South America",2019,380,8000,0.0475,0.246543059282752,0.230846023688663,48.2548583333333,99.8267630626399,0.192664113677294,0.205764861100931,0.0229608343545615,0.0931311326360581,0.099463850352165
"Food","Argentina","South America",2016,627,13300,0.0471428571428571,0.11021875,0.168333333333333,14.7774461886724,36.5722685591162,0.427720847340921,0.28005657708628,0.0190486142111409,0.172825532961868,0.113160084422619
"Machinery","Argentina","South America",2004,56,1200,0.0466666666666667,0.0743008474576271,0.0824940047961631,2.93,3.52632076693515,0.628077178975383,0.565697674418605,0.0387750696463649,0.521865779101347,0.470035001236458
"Total Manufacturing","Argentina","South America",2002,1724,37100,0.0464690026954178,0.0984472551130248,0.0900132135306554,3.14,3.1215238766912,0.472019282224455,0.516246458411265,0.0467440500946219,0.474813137663983,0.519302092005664
"Machinery","Argentina","South America",2018,171,3700,0.0462162162162162,0.0941456350848159,0.110403361344538,28.1124303451178,63.92614147514,0.490901316609952,0.418612401410391,0.0203242387106775,0.215880839216469,0.184090760128681
"Electrical equipment","Argentina","South America",2006,9,200,0.045,0.0737683823529412,0.108995815899582,3.07775,4.13760266056034,0.610017443309245,0.412859884836851,0.0334731875827931,0.453760629081471,0.307105252678983
"Electrical equipment","Argentina","South America",2007,9,200,0.045,0.0787598647125141,0.106428571428571,3.11916666666667,4.55311234908122,0.571356999713713,0.42281879194631,0.0308278138641415,0.391415271936638,0.289657311475156
"Electrical equipment","Argentina","South America",2008,9,200,0.045,0.0864713896457766,0.113611111111111,3.18316666666667,5.56801849870742,0.520403340160706,0.396088019559903,0.0257259382369604,0.297508093050716,0.226438576168845
"Machinery","Argentina","South America",2005,54,1200,0.045,0.0883522727272727,0.0970167064439141,2.92841666666667,3.95378151066347,0.509324758842444,0.463837638376384,0.0333298007602567,0.377237616321876,0.343547023826508
"Primary and fabricated metals","Argentina","South America",2018,31,700,0.0442857142857143,0.0922682926829268,0.123181818181818,28.1124303451178,63.92614147514,0.479966768626563,0.359515023721666,0.0194752730168313,0.211072216148581,0.15810184736911
"Finance and insurance","Argentina","South America",2007,255,5800,0.0439655172413793,0.16737915407855,0.0921276595744681,3.11916666666667,4.55311234908122,0.262670208147584,0.477223859202039,0.0301191284879544,0.179945517431756,0.326928184511283
"Professional services","Argentina","South America",2019,337,7700,0.0437662337662338,0.142121277051639,0.178968105065666,48.2548583333333,99.8267630626399,0.307949904997909,0.244547673733123,0.0211559840806213,0.148858668592841,0.118210918492202
"Food","Argentina","South America",2001,327,7500,0.0436,0.0778466305189775,0.129724770642202,1,2.06059852973482,0.560075621890547,0.336096181046676,0.0211589008585826,0.271802398093832,0.163106095727404
"Machinery","Argentina","South America",2008,65,1500,0.0433333333333333,0.112887225081891,0.116081330868762,3.18316666666667,5.56801849870742,0.383863925274966,0.373301486199574,0.0247731257096655,0.219450214067132,0.213411799505239
"Professional services","Argentina","South America",2002,103,2400,0.0429166666666667,0.0826434782608696,0.0891639871382637,3.14,3.1215238766912,0.519298891694725,0.481322875345595,0.0431706879897957,0.522372592469119,0.484171798226703
"Professional services","Argentina","South America",2000,184,4300,0.0427906976744186,0.0800166666666667,0.0944918032786885,1,1.95421063162881,0.534772310032309,0.452850894888885,0.0218966660921055,0.273651315460598,0.231730852119784
"Computers and electronic products","Argentina","South America",1999,21,500,0.042,0.077247167436005,0.0931327160493827,1,1.94204817638903,0.54370925684485,0.450969345484673,0.0216266519598361,0.279966925360112,0.232213263794098
"Professional services","Argentina","South America",2003,96,2300,0.0417391304347826,0.0978548256285483,0.0973633440514469,2.93,3.62678218036872,0.426541360292461,0.428694503474815,0.0337201535939718,0.344593671056875,0.346333149528574
"Food","Argentina","South America",2019,550,13300,0.0413533834586466,0.0980311614730878,0.2235,48.2548583333333,99.8267630626399,0.421839166620496,0.185026324199761,0.0199896460546242,0.203911141663989,0.0894391322354549
"Transportation Equipment","Argentina","South America",2006,393,9600,0.0409375,0.0747371937639198,0.0889380530973451,3.07775,4.13760266056034,0.547752704353786,0.460292288557214,0.0304513025926798,0.407445089373699,0.342387780395305
"Transportation Equipment","Argentina","South America",1999,384,9400,0.0408510638297872,0.0620665742024965,0.0677537212449256,1,1.94204817638903,0.658181385950315,0.602934614943334,0.0210350414199014,0.338910946675953,0.310463263617078
"Electrical equipment","Argentina","South America",2004,8,200,0.04,0.0623938572719061,0.0867224080267558,2.93,3.52632076693515,0.641088750542927,0.461241804859237,0.0332357739825985,0.532677020395779,0.383243209440685
"Electrical equipment","Argentina","South America",2005,8,200,0.04,0.0653547776726585,0.100236966824645,2.92841666666667,3.95378151066347,0.612044006948465,0.399054373522457,0.0296264895646726,0.453317884624478,0.295564505822501
"Professional services","Argentina","South America",2018,331,8300,0.0398795180722892,0.1343032603841,0.157963302752294,28.1124303451178,63.92614147514,0.296936336156218,0.252460649894268,0.0175375855343949,0.130581979054257,0.111023163157686
"Finance and insurance","Argentina","South America",2008,186,4700,0.0395744680851064,0.148609625668449,0.148607594936709,3.18316666666667,5.56801849870742,0.266298147963833,0.266301786944072,0.0226242293715113,0.152239326825211,0.152241407184786
"Primary and fabricated metals","Argentina","South America",2012,31,800,0.03875,0.0893008849557522,0.110452261306533,4.552518519,12.0427547747658,0.433926270934496,0.350830300272974,0.014648649408763,0.164037001604421,0.132624259888254
"Primary and fabricated metals","Argentina","South America",2011,27,700,0.0385714285714286,0.093887987012987,0.123815789473684,4.11,9.24962419496044,0.41082389556497,0.311522696219828,0.0171389202509378,0.182546466232864,0.138422735289189
"Professional services","Argentina","South America",2014,372,9700,0.0383505154639175,0.135389170896785,0.131928251121076,8.1236,21.3297597151226,0.283261321491911,0.290692214427383,0.0146060833119371,0.107882212552082,0.110712324220326
"Professional services","Argentina","South America",2017,327,8600,0.0380232558139535,0.165590497737557,0.149614711033275,16.5567166666667,47.2745247712401,0.229622208601705,0.254141157319062,0.013316691734124,0.0804194196893444,0.0890065665478733
"Professional services","Argentina","South America",2016,341,9000,0.0378888888888889,0.143975527831094,0.143778966131907,14.7774461886724,36.5722685591162,0.263162007180405,0.263521778659394,0.015309441791917,0.106333638935343,0.106479008743683
"Machinery","Argentina","South America",2009,34,900,0.0377777777777778,0.118705450733753,0.110855106888361,3.75,7.06523643464366,0.318248046271358,0.340785182010809,0.0200512280059049,0.168915815423491,0.180877801381743
"Professional services","Argentina","South America",2015,345,9200,0.0375,0.140384714029238,0.130115894039735,9.43,25.3426007827942,0.267123099970769,0.288204606183993,0.013953777003033,0.0993966978493603,0.10724114149169
"Primary and fabricated metals","Argentina","South America",2010,26,700,0.0371428571428571,0.0861691542288557,0.116818181818182,3.89,7.76258689096076,0.431045859452326,0.317954419121733,0.0186130881773397,0.216006392820167,0.159333828755437
"Professional services","Argentina","South America",2013,314,8500,0.0369411764705882,0.137167785234899,0.132079207920792,5.49,14.8444506378925,0.269313792646915,0.279689566981215,0.0136621464660899,0.0996017136435758,0.103439039960651
"Transportation Equipment","Argentina","South America",2002,271,7500,0.0361333333333333,0.0554819840898456,0.0727195685670262,3.14,3.1215238766912,0.65126245800475,0.496885969558922,0.0363472044900493,0.655117243665798,0.49982700951461
"Computers and electronic products","Argentina","South America",2007,25,700,0.0357142857142857,0.124356869184455,0.138611898016997,3.11916666666667,4.55311234908122,0.287191901408451,0.257656710752971,0.0244665189397949,0.196744410664636,0.176510958220879
"Professional services","Argentina","South America",2005,107,3000,0.0356666666666667,0.117157178660938,0.110492753623188,2.92841666666667,3.95378151066347,0.304434325530225,0.322796432318994,0.0264169531951664,0.225483009211234,0.239083128340306
"Primary and fabricated metals","Argentina","South America",2002,39,1100,0.0354545454545455,0.0489914772727273,0.0521621621621622,3.14,3.1215238766912,0.723688025514643,0.679698539802167,0.0356643989041914,0.727971494014228,0.683721637023357
"Computers and electronic products","Argentina","South America",2006,28,800,0.035,0.127142022209234,0.129020771513353,3.07775,4.13760266056034,0.275282706628667,0.271274149034039,0.0260347014532835,0.204768659495119,0.201786899488421
"Professional services","Argentina","South America",2006,118,3400,0.0347058823529412,0.120285412262156,0.110585106382979,3.07775,4.13760266056034,0.288529437612114,0.313838666779843,0.0258159224494744,0.214622221963291,0.233448456974563
"Professional services","Argentina","South America",2011,284,8200,0.0346341463414634,0.14243106926698,0.127946859903382,4.11,9.24962419496044,0.243164265491425,0.270691647826426,0.0153894189064428,0.108048187699806,0.12027977019572
"Finance and insurance","Argentina","South America",2006,152,4400,0.0345454545454545,0.0921693548387097,0.0672727272727273,3.07775,4.13760266056034,0.374804126663431,0.513513513513513,0.0256965884473966,0.278797529746888,0.381976314758599
"Primary and fabricated metals","Argentina","South America",2009,24,700,0.0342857142857143,0.0749877350776778,0.117149321266968,3.75,7.06523643464366,0.457217626991916,0.292666777023672,0.0181977531482162,0.242676394071186,0.155338101419691
"Transportation Equipment","Argentina","South America",2005,329,9600,0.0342708333333333,0.0701270730131381,0.0795763330898466,2.92841666666667,3.95378151066347,0.488696189086813,0.430666154152132,0.0253831121530658,0.361958813656893,0.318978158046146
"Transportation Equipment","Argentina","South America",2000,281,8500,0.0330588235294118,0.0572700023057413,0.0580211267605634,1,1.95421063162881,0.577245018306864,0.569772173950294,0.0169167146029994,0.29538526142688,0.291561290645214
"Computers and electronic products","Argentina","South America",2008,23,700,0.0328571428571429,0.129664715274082,0.13640826873385,3.18316666666667,5.56801849870742,0.253400802120224,0.24087354206695,0.0187840183952409,0.144866075212025,0.137704397025161
"Machinery","Argentina","South America",1999,36,1100,0.0327272727272727,0.0653957578892913,0.0727184466019418,1,1.94204817638903,0.500449475372345,0.450054618278917,0.0168519365920801,0.257691586365721,0.231742252200834
"Transportation Equipment","Argentina","South America",2004,283,8700,0.0325287356321839,0.0703598971722365,0.0829157345264728,2.93,3.52632076693515,0.462319260537798,0.392310769698342,0.027027942635274,0.384138461275908,0.325968801815833
"Professional services","Argentina","South America",2010,222,6900,0.0321739130434783,0.133191637630662,0.117457627118644,3.89,7.76258689096076,0.241561059056095,0.273919317397579,0.0161230429362241,0.121051465565226,0.137266887913019
"Transportation Equipment","Argentina","South America",2019,297,9300,0.0319354838709677,0.070067726737338,0.0619794721407625,48.2548583333333,99.8267630626399,0.455780219482271,0.5152590489709,0.0154371653725065,0.220317770981434,0.249069003644416
"Finance and insurance","Argentina","South America",2004,95,3000,0.0316666666666667,0.107406367041199,0.103670886075949,2.93,3.52632076693515,0.294830441984133,0.305453805453807,0.0263116544028905,0.244972948324356,0.253799841004683
"Professional services","Argentina","South America",2009,222,7200,0.0308333333333333,0.140089463220676,0.131008771929825,3.75,7.06523643464366,0.220097447905579,0.235353197187813,0.0163653405048194,0.116820638244861,0.124917898731129
"Information","Argentina","South America",2003,177,5800,0.0305172413793103,0.118849878934625,0.115281690140845,2.93,3.62678218036872,0.256771329115924,0.264718892844353,0.0246542286783511,0.207440082390934,0.213860749683926
"Professional services","Argentina","South America",2012,250,8300,0.0301204819277108,0.132951146560319,0.13484693877551,4.552518519,12.0427547747658,0.226553006175433,0.223367932570236,0.0113864356072778,0.0856437563861993,0.0844397040872668
"Computers and electronic products","Argentina","South America",2005,15,500,0.03,0.121094936708861,0.112327868852459,2.92841666666667,3.95378151066347,0.247739507656927,0.26707530647986,0.0222198671735044,0.183491298458877,0.197812594510183
"Primary and fabricated metals","Argentina","South America",2008,6,200,0.03,0.0908559498956159,0.138115942028985,3.18316666666667,5.56801849870742,0.330193014705882,0.217208814270725,0.0171506254913069,0.188767224502206,0.124175567565602
"Professional services","Argentina","South America",2004,45,1500,0.03,0.111677512653651,0.104886363636364,2.93,3.52632076693515,0.26863062479767,0.286023835319609,0.0249268304869489,0.22320366826449,0.237655588607962
"Finance and insurance","Argentina","South America",2001,283,9700,0.0291752577319588,0.0914470493128537,0.07016,1,2.06059852973482,0.319039902885723,0.415838907240006,0.0141586327035346,0.154828754015845,0.201804913106252
"Professional services","Argentina","South America",2007,125,4300,0.0290697674418605,0.130275035260931,0.117780612244898,3.11916666666667,4.55311234908122,0.223141505075289,0.246812840312093,0.0199146084393679,0.152865884085009,0.169082228898251
"Finance and insurance","Argentina","South America",1999,199,6900,0.0288405797101449,0.089487895716946,0.0721929824561404,1,1.94204817638903,0.32228470095407,0.399492841671509,0.0148505995169337,0.165950929988417,0.205706967792277
"Computers and electronic products","Argentina","South America",2009,20,700,0.0285714285714286,0.132602591792657,0.123625,3.75,7.06523643464366,0.215466592207369,0.231113679040878,0.0151647942901802,0.114362729153081,0.122667699010558
"Computers and electronic products","Argentina","South America",2010,20,700,0.0285714285714286,0.185751776927283,0.147335025380711,3.89,7.76258689096076,0.153815102305124,0.193921496247077,0.0143177601364152,0.0770800709057025,0.0971782513996138
"Computers and electronic products","Argentina","South America",2011,20,700,0.0285714285714286,0.197312295973885,0.133093525179856,4.11,9.24962419496044,0.144803081989427,0.214671814671815,0.0126954964821761,0.0643421456301762,0.0953877843795937
"Computers and electronic products","Argentina","South America",2012,20,700,0.0285714285714286,0.200814455231931,0.137223476297968,4.552518519,12.0427547747658,0.142277748573577,0.208210936949217,0.0108008474903322,0.0537852092263861,0.0787099101532679
"Computers and electronic products","Argentina","South America",2013,20,700,0.0285714285714286,0.226261998870695,0.151655011655012,5.49,14.8444506378925,0.126275860347882,0.188397523165429,0.0105667192867848,0.0467012549147657,0.0696760309565117
"Computers and electronic products","Argentina","South America",2004,14,500,0.028,0.0959617755856967,0.102105263157895,2.93,3.52632076693515,0.291782846129136,0.274226804123711,0.0232650417878189,0.242440718148682,0.227853502045649
